Row Id,City Id,City,State,URL,Score Id,Category,Criterion,Level of government,Orientation/Identity,Score
741,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,6,Non-Discrimination Laws,Employment,City,Gender Identity,0
742,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,7,Non-Discrimination Laws,Housing,State,Sexual Orientation,0
743,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,8,Non-Discrimination Laws,Housing,State,Gender Identity,0
744,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,9,Non-Discrimination Laws,Housing,County,Sexual Orientation,0
745,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,10,Non-Discrimination Laws,Housing,County,Gender Identity,0
746,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,11,Non-Discrimination Laws,Housing,City,Sexual Orientation,0
747,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,12,Non-Discrimination Laws,Housing,City,Gender Identity,0
748,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,13,Non-Discrimination Laws,Public Accommodations,State,Sexual Orientation,0
749,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,14,Non-Discrimination Laws,Public Accommodations,State,Gender Identity,0
750,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,15,Non-Discrimination Laws,Public Accommodations,County,Sexual Orientation,0
751,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,16,Non-Discrimination Laws,Public Accommodations,County,Gender Identity,0
752,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,17,Non-Discrimination Laws,Public Accommodations,City,Sexual Orientation,0
753,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,18,Non-Discrimination Laws,Public Accommodations,City,Gender Identity,0
754,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,19,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,State,NA,0
755,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,20,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,County,NA,0
756,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,21,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,City,NA,0
757,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,22,Non-Discrimination Laws,Protects Youth From Conversion Therapy,State,NA,2
758,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,23,Non-Discrimination Laws,Protects Youth From Conversion Therapy,County,NA,0
759,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,24,Non-Discrimination Laws,Protects Youth From Conversion Therapy,City,NA,0
760,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,25,Municipality as Employer,Non-Discrimination in City Employment,City,Sexual Orientation,7
761,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,26,Municipality as Employer,Non-Discrimination in City Employment,City,Gender Identity,7
762,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,27,Municipality as Employer,Transgender-Inclusive Healthcare Benefits,City,NA,0
763,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,28,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Sexual Orientation,0
764,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,29,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Gender Identity,0
765,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,30,Municipality as Employer,Inclusive Workplace,City,NA,0
766,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,31,Municipality as Employer,City Employee Domestic Partner Benefits,City,NA,1
767,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,32,Municipal Services,Human Rights Commission,County,NA,0
768,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,33,Municipal Services,Human Rights Commission,City,NA,0
769,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,34,Municipal Services,Enforcement Mechanism in Human Rights Commission,County,NA,0
770,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,35,Municipal Services,Enforcement Mechanism in Human Rights Commission,City,NA,0
771,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,36,Municipal Services,LGBTQ+ Liaison in City Executive's Office,City,NA,5
772,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,37,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Sexual Orientation,0
773,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,38,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Gender Identity,0
774,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,39,Municipal Services,City provides services to/supports LGBTQ+ youth,City,NA,0
775,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,40,Municipal Services,City provides services to/supports LGBTQ+ people experiencing homelessness,City,NA,0
776,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,41,Municipal Services,City provides services to/supports LGBTQ+ older adults,City,NA,0
777,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,42,Municipal Services,City provides services to/supports people living with HIV or AIDS,City,NA,0
778,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,43,Municipal Services,City provides services to/supports the transgender community,City,NA,0
779,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,44,Law Enforcement,LGBTQ+ Police Liaison or Task Force,City,NA,10
780,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,45,Law Enforcement,Reported 2019 Hate Crimes Statistics to the FBI,City,NA,12
781,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,46,Leadership on LGBTQ+ Equality,Leadership's Public Position on LGBTQ+ Equality,City,NA,2
782,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,47,Leadership on LGBTQ+ Equality,Leadership's Pro-Equality Legislative or Policy Efforts,City,NA,1
783,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,48,Leadership on LGBTQ+ Equality,Openly LGBTQ+ elected or appointed municipal leaders,City,NA,0
784,16,Avondale,AZ,https://www.hrc.org/resources/municipalities/avondale-az-3,49,Leadership on LGBTQ+ Equality,City test limits of restrictive state law,City,NA,0
785,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,1,Non-Discrimination Laws,Employment,State,Sexual Orientation,5
786,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,2,Non-Discrimination Laws,Employment,State,Gender Identity,5
787,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,3,Non-Discrimination Laws,Employment,County,Sexual Orientation,0
788,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,4,Non-Discrimination Laws,Employment,County,Gender Identity,0
789,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,5,Non-Discrimination Laws,Employment,City,Sexual Orientation,4
790,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,6,Non-Discrimination Laws,Employment,City,Gender Identity,4
791,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,7,Non-Discrimination Laws,Housing,State,Sexual Orientation,0
792,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,8,Non-Discrimination Laws,Housing,State,Gender Identity,0
793,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,9,Non-Discrimination Laws,Housing,County,Sexual Orientation,0
794,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,10,Non-Discrimination Laws,Housing,County,Gender Identity,0
795,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,11,Non-Discrimination Laws,Housing,City,Sexual Orientation,4
796,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,12,Non-Discrimination Laws,Housing,City,Gender Identity,4
797,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,13,Non-Discrimination Laws,Public Accommodations,State,Sexual Orientation,0
798,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,14,Non-Discrimination Laws,Public Accommodations,State,Gender Identity,0
799,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,15,Non-Discrimination Laws,Public Accommodations,County,Sexual Orientation,0
800,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,16,Non-Discrimination Laws,Public Accommodations,County,Gender Identity,0
801,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,17,Non-Discrimination Laws,Public Accommodations,City,Sexual Orientation,4
802,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,18,Non-Discrimination Laws,Public Accommodations,City,Gender Identity,4
803,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,19,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,State,NA,0
804,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,20,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,County,NA,0
805,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,21,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,City,NA,0
806,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,22,Non-Discrimination Laws,Protects Youth From Conversion Therapy,State,NA,2
807,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,23,Non-Discrimination Laws,Protects Youth From Conversion Therapy,County,NA,0
808,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,24,Non-Discrimination Laws,Protects Youth From Conversion Therapy,City,NA,0
809,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,25,Municipality as Employer,Non-Discrimination in City Employment,City,Sexual Orientation,7
810,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,26,Municipality as Employer,Non-Discrimination in City Employment,City,Gender Identity,7
811,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,27,Municipality as Employer,Transgender-Inclusive Healthcare Benefits,City,NA,1
812,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,28,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Sexual Orientation,3
813,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,29,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Gender Identity,3
814,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,30,Municipality as Employer,Inclusive Workplace,City,NA,2
815,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,31,Municipality as Employer,City Employee Domestic Partner Benefits,City,NA,0
816,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,32,Municipal Services,Human Rights Commission,County,NA,0
817,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,33,Municipal Services,Human Rights Commission,City,NA,5
818,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,34,Municipal Services,Enforcement Mechanism in Human Rights Commission,County,NA,0
819,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,35,Municipal Services,Enforcement Mechanism in Human Rights Commission,City,NA,0
820,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,36,Municipal Services,LGBTQ+ Liaison in City Executive's Office,City,NA,5
821,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,37,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Sexual Orientation,0
822,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,38,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Gender Identity,0
823,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,39,Municipal Services,City provides services to/supports LGBTQ+ youth,City,NA,0
824,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,40,Municipal Services,City provides services to/supports LGBTQ+ people experiencing homelessness,City,NA,0
825,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,41,Municipal Services,City provides services to/supports LGBTQ+ older adults,City,NA,0
826,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,42,Municipal Services,City provides services to/supports people living with HIV or AIDS,City,NA,0
827,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,43,Municipal Services,City provides services to/supports the transgender community,City,NA,0
828,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,44,Law Enforcement,LGBTQ+ Police Liaison or Task Force,City,NA,10
829,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,45,Law Enforcement,Reported 2019 Hate Crimes Statistics to the FBI,City,NA,12
830,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,46,Leadership on LGBTQ+ Equality,Leadership's Public Position on LGBTQ+ Equality,City,NA,2
831,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,47,Leadership on LGBTQ+ Equality,Leadership's Pro-Equality Legislative or Policy Efforts,City,NA,1
832,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,48,Leadership on LGBTQ+ Equality,Openly LGBTQ+ elected or appointed municipal leaders,City,NA,2
833,17,Chandler,AZ,https://www.hrc.org/resources/municipalities/chandler-az-3,49,Leadership on LGBTQ+ Equality,City test limits of restrictive state law,City,NA,0
834,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,1,Non-Discrimination Laws,Employment,State,Sexual Orientation,5
835,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,2,Non-Discrimination Laws,Employment,State,Gender Identity,5
836,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,3,Non-Discrimination Laws,Employment,County,Sexual Orientation,0
837,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,4,Non-Discrimination Laws,Employment,County,Gender Identity,0
838,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,5,Non-Discrimination Laws,Employment,City,Sexual Orientation,5
839,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,6,Non-Discrimination Laws,Employment,City,Gender Identity,5
840,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,7,Non-Discrimination Laws,Housing,State,Sexual Orientation,0
841,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,8,Non-Discrimination Laws,Housing,State,Gender Identity,0
842,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,9,Non-Discrimination Laws,Housing,County,Sexual Orientation,0
843,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,10,Non-Discrimination Laws,Housing,County,Gender Identity,0
844,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,11,Non-Discrimination Laws,Housing,City,Sexual Orientation,0
845,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,12,Non-Discrimination Laws,Housing,City,Gender Identity,0
846,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,13,Non-Discrimination Laws,Public Accommodations,State,Sexual Orientation,0
847,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,14,Non-Discrimination Laws,Public Accommodations,State,Gender Identity,0
848,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,15,Non-Discrimination Laws,Public Accommodations,County,Sexual Orientation,0
849,18,Flagstaff,AZ,https://www.hrc.org/resources/municipalities/flagstaff-az-3,16,Non-Discrimination Laws,Public Accommodations,County,Gender Identity,0
